"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group","sig"
"Y71H2AM.15",536.429641353708,-1.31847152917426,0.0909897914312118,-14.4903236773657,1.39483985119879e-47,1.69082662213871e-45,"both","FDR<0.05 & 
log2(FC)>=1"
"R01E6.2",126.538739445898,-2.67136964306757,0.184635407574503,-14.4683496960876,1.92024301055669e-47,2.31317273659185e-45,"both","FDR<0.05 & 
log2(FC)>=1"
"W02F12.8",287.369687115422,-2.59967284469631,0.180098586213757,-14.4347210011454,3.12909319949153e-47,3.74597157310557e-45,"both","FDR<0.05 & 
log2(FC)>=1"
"K01D12.1",47.0695413115177,-5.30027070172816,0.367441667190232,-14.4247949402649,3.61342234120978e-47,4.29908038299242e-45,"both","FDR<0.05 & 
log2(FC)>=1"
"M163.8",130.497582604145,2.89055730303498,0.200995723511052,14.3811880797357,6.79185227998731e-47,8.03105281254451e-45,"both","FDR<0.05 & 
log2(FC)>=1"
"C44B7.6",337.7695986803,4.02583376855662,0.280975653681385,14.3280519710856,1.46163233059389e-46,1.71777448413821e-44,"both","FDR<0.05 & 
log2(FC)>=1"
"F11E6.3",16287.6954411151,2.80246355903323,0.196463158127866,14.2645755353748,3.63798707675099e-46,4.24960987377567e-44,NA,"FDR<0.05 & 
log2(FC)>=1"
"K10B3.8",10591.5685267972,0.926888433986923,0.0651360352990152,14.2300407099069,5.96470421484889e-46,6.92552464078298e-44,"both","FDR<0.05"
"D2024.4",107.091186833648,-2.56446918314839,0.180271483090829,-14.2255954140916,6.35610489152461e-46,7.33578237600271e-44,"both","FDR<0.05 & 
log2(FC)>=1"
"Y71G12B.18",723.585948751434,-6.27182061462282,0.441056305932149,-14.2199998736389,6.88530626732063e-46,7.89924958311534e-44,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"K02D7.1",1986.38264235408,1.17095122561983,0.0824072984139214,14.2093145650558,8.02067081360034e-46,9.14736149475343e-44,"both","FDR<0.05 & 
log2(FC)>=1"
"F17C8.9",442.610425679141,2.13904365544546,0.150779780209763,14.1865418060011,1.10999041771029e-45,1.25846795946754e-43,"both","FDR<0.05 & 
log2(FC)>=1"
"C50F4.1",859.641386882796,1.55237279393056,0.109441643199655,14.184479952467,1.14309988290223e-45,1.28842731830746e-43,"both","FDR<0.05 & 
log2(FC)>=1"
"T19D7.6",152.485714061313,-2.20349698842966,0.155424400786283,-14.1772911929034,1.2664133316538e-45,1.41911921827299e-43,NA,"FDR<0.05 & 
log2(FC)>=1"
"F28D1.5",783.702557154273,2.35790238431477,0.166435811645899,14.1670374963012,1.46553785014543e-45,1.63276164876896e-43,NA,"FDR<0.05 & 
log2(FC)>=1"
"C30A5.10",76.3051835801087,-3.50185745731695,0.247243496480494,-14.1635978586528,1.5390822962475e-45,1.70484322861347e-43,"both","FDR<0.05 & 
log2(FC)>=1"
"F42H10.5",341.861179787992,-2.06140235435359,0.145605715556882,-14.157427450355,1.68033634370724e-45,1.85067443934933e-43,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"M195.1",11752.2332006789,-2.91544845794553,0.206024065840169,-14.1510092331024,1.8409612572901e-45,2.01606177687554e-43,"both","FDR<0.05 & 
log2(FC)>=1"
"F46F2.3",6446.12362604128,4.38788510644836,0.312410757720132,14.0452433151459,8.23849453162165e-45,8.97111545776699e-43,"both","FDR<0.05 & 
log2(FC)>=1"
"F23H12.8",604.497572978084,3.9295295730756,0.279871257045456,14.0404899544128,8.81014215934775e-45,9.53970112243081e-43,"both","FDR<0.05 & 
log2(FC)>=1"
"C30F12.5",994.60215838522,1.27791789860649,0.0910592517686005,14.0339160907442,9.66630295214136e-45,1.040828620668e-42,NA,"FDR<0.05 & 
log2(FC)>=1"
"C46H11.7",84.1907892263085,-2.74852972201041,0.197112819376527,-13.9439420059237,3.42489091812772e-44,3.66729708644409e-42,"both","FDR<0.05 & 
log2(FC)>=1"
"F02H6.5",230.295381681555,2.46498979566417,0.176800548107023,13.9422067525042,3.50919825535925e-44,3.73681144606598e-42,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"T05B4.2",189.789543512047,1.90992010907889,0.137125856447456,13.9282273858449,4.26817440423372e-44,4.52004359709894e-42,"both","FDR<0.05 & 
log2(FC)>=1"
"F26G1.9",81.4686079317693,-2.87761044926038,0.20688631903973,-13.9091384225738,5.5746920585887e-44,5.87139971241741e-42,NA,"FDR<0.05 & 
log2(FC)>=1"
"K02E11.10",2929.93721550033,-2.87227776187903,0.20691205383895,-13.8816357413119,8.18543830274219e-44,8.57424662212245e-42,"both","FDR<0.05 & 
log2(FC)>=1"
"K11G9.5",353.143281722805,1.85609702367534,0.133922431510812,13.8594931613492,1.11458478027533e-43,1.16121659756902e-41,"both","FDR<0.05 & 
log2(FC)>=1"
"C46A5.3",11910.2402849557,-2.64421446560017,0.191214255228979,-13.828542555228,1.71459278404369e-43,1.77672372686334e-41,"both","FDR<0.05 & 
log2(FC)>=1"
"T14G10.3",807.379669526859,-0.79626938325994,0.0578767200919071,-13.7580253683256,4.55806981860065e-43,4.69798062479727e-41,NA,"FDR<0.05"
"ZC13.4",520.339264936322,-2.90803018692908,0.212004079949146,-13.7168595416968,8.04763365544995e-43,8.25053675931608e-41,"both","FDR<0.05 & 
log2(FC)>=1"
"F52H2.4",130.369319394854,-1.78756128854458,0.130394725293773,-13.7088466156686,8.98751552775389e-43,9.16536371862055e-41,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"C34F11.8",237.384749036962,3.03020219543874,0.221883842003823,13.6567050943102,1.8412840661858e-42,1.86783732061395e-40,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F36H9.5",158.556076269043,-2.17193167571927,0.159154985862171,-13.6466455257655,2.1138740877845e-42,2.13313137005018e-40,"both","FDR<0.05 & 
log2(FC)>=1"
"F48D6.4",1102.02883064008,1.35094400543499,0.0992595216025386,13.6102207992148,3.48190286213264e-42,3.49532269608044e-40,NA,"FDR<0.05 & 
log2(FC)>=1"
"ZK792.3",212.856050918009,-1.77157944142627,0.130288259374256,-13.5973836010608,4.15016197301399e-42,4.14457108123687e-40,"both","FDR<0.05 & 
log2(FC)>=1"
"K07A1.13",74.8961963250829,-2.61934617669905,0.192802419752598,-13.585649910723,4.8718815535857e-42,4.84023943627891e-40,"both","FDR<0.05 & 
log2(FC)>=1"
"C02D5.1",448.142420358319,-2.51381976025797,0.186036235535599,-13.512527562282,1.31913459976129e-41,1.3038461679897e-39,"both","FDR<0.05 & 
log2(FC)>=1"
"F23F12.12",1186.15399214271,1.74047664392175,0.128826990759726,13.5101862867223,1.36176432767701e-41,1.33911457406361e-39,"both","FDR<0.05 & 
log2(FC)>=1"
"T19D7.1",313.854603665693,1.6071956467586,0.118971792435504,13.509047933609,1.38298365875019e-41,1.35307751465742e-39,"both","FDR<0.05 & 
log2(FC)>=1"
"C05E7.1",835.877138726439,-2.58884751785311,0.191809543424691,-13.4969692937596,1.62942334511494e-41,1.58613664412855e-39,"both","FDR<0.05 & 
log2(FC)>=1"
"F16B4.4",3115.70062924738,1.09536252333343,0.0812470676245805,13.4818714737471,1.99969421184019e-41,1.9367892582416e-39,NA,"FDR<0.05 & 
log2(FC)>=1"
"F46H6.2",1068.18872070084,-0.710233616879026,0.0528228878463341,-13.4455658491287,3.26895571873251e-41,3.15029262614252e-39,NA,"FDR<0.05"
"T21B6.1",1278.76707588824,-0.798649537799372,0.0594476048049336,-13.43451162448,3.79564140444613e-41,3.63966131489029e-39,NA,"FDR<0.05"
"F08D12.2",163.98698106898,2.42775944574847,0.180925715186015,13.4185427607812,4.70881507886747e-41,4.49295553614315e-39,NA,"FDR<0.05 & 
log2(FC)>=1"
"F32B4.8",106.555211975066,-3.2795440416255,0.244514288861036,-13.4124842229133,5.10980590224758e-41,4.85154674679408e-39,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"B0286.5",86.2477913415677,-2.62145844911628,0.195737396711898,-13.392731757717,6.66822545138297e-41,6.30016555637036e-39,"both","FDR<0.05 & 
log2(FC)>=1"
"Y48E1B.9",177.523074947417,2.70056284116442,0.202171313541712,13.3577944064119,1.06678410964016e-40,1.00298521605875e-38,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"Y67A10A.8",227.293872785441,-2.11190504540661,0.158122926672965,-13.3560963602357,1.09139322644831e-40,1.02114141002742e-38,"both","FDR<0.05 & 
log2(FC)>=1"
"Y52B11B.1",82.037143938049,-2.70205145691131,0.202366383859035,-13.3522742531858,1.14887049598223e-40,1.06972608403679e-38,"both","FDR<0.05 & 
log2(FC)>=1"
"C50F7.9",40.5649793605517,-4.94494202065515,0.371129391615712,-13.3240377409273,1.67782129706494e-40,1.55472729228989e-38,NA,"FDR<0.05 & 
log2(FC)>=1"
"T25G12.3",142.330724534057,2.13654562469553,0.160427971636572,13.3177874338247,1.82434307648417e-40,1.68241093091655e-38,NA,"FDR<0.05 & 
log2(FC)>=1"
"F59C6.16",323.626018361451,3.54374175306214,0.266368519388455,13.3039060366371,2.19685002028186e-40,2.01628987099584e-38,NA,"FDR<0.05 & 
log2(FC)>=1"
"ZK1055.4",79.4796507811304,-2.30386645734432,0.17331392350982,-13.2930258036295,2.54091458458448e-40,2.32102311389959e-38,"both","FDR<0.05 & 
log2(FC)>=1"
"C53B7.3",862.616032533929,4.67540782101273,0.352884199505213,13.2491276956243,4.56478089586982e-40,4.15007485787712e-38,NA,"FDR<0.05 & 
log2(FC)>=1"
"F11A5.5",46.1473736230313,-5.05198507886791,0.381774704905651,-13.2328962970881,5.66611048639528e-40,5.12716495374567e-38,"both","FDR<0.05 & 
log2(FC)>=1"
"F26G1.6",316.185601964382,-1.67045045236755,0.126387198052042,-13.216927648635,7.00679862516872e-40,6.3107026496029e-38,NA,"FDR<0.05 & 
log2(FC)>=1"
"T28D6.4",348.115079433694,-1.25278302653113,0.0948363656980193,-13.2099434358364,7.68821806936527e-40,6.89221930553238e-38,NA,"FDR<0.05 & 
log2(FC)>=1"
"C06B8.7",484.417888357267,-1.22454909360848,0.0927540049165175,-13.2021155820779,8.53051761876797e-40,7.61190724926545e-38,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"T23G5.1",2409.0377216633,-0.958376504431985,0.0726153646649922,-13.1979851489201,9.01131838148707e-40,8.00387790252451e-38,"both","FDR<0.05"
"T07G12.3",177.988273466715,-2.72209700635252,0.206314585537698,-13.1939145226121,9.51150573524053e-40,8.40939273123972e-38,"both","FDR<0.05 & 
log2(FC)>=1"
"R107.1",351.84653374623,-1.26984798800385,0.0963874166364322,-13.1744166647151,1.23175801377082e-39,1.08405954143465e-37,NA,"FDR<0.05 & 
log2(FC)>=1"
"F32G8.4",1918.13013496849,1.3383428413052,0.101614181305367,13.1708273797264,1.29174258742231e-39,1.13168393772626e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"M176.7",212.440598241134,2.23613074704576,0.169909010033005,13.160754374423,1.47604724875233e-39,1.28730021142318e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"R02F2.8",241.741564273242,1.98734737313478,0.151046158664743,13.1572188972102,1.5467511379796e-39,1.3428865510549e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"T24F1.7",106.875468468401,-2.53235624431101,0.192506439396967,-13.1546573311713,1.60007262019004e-39,1.38295065836515e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"T06E4.4",7571.27259321812,3.98225497173789,0.303004447175067,13.1425627869979,1.87758232108914e-39,1.61555900253e-37,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"T19A5.3",1070.18964327556,-1.97907516804307,0.150772712615752,-13.126215836461,2.33012689189572e-39,1.99603847619547e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"C16E9.1",211.735235947497,2.49414533282181,0.190294946791792,13.106734439726,3.01294636555697e-39,2.56953664821881e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"Y38F2AL.1",503.525693423167,1.29602040424644,0.0989655572099341,13.0956712697248,3.48578813062528e-39,2.95969517311329e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"T04G9.2",949.494100607525,-2.82368541124739,0.216349847104749,-13.0514786538317,6.23258705078999e-39,5.26872293056694e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"ZK1128.7",240.373856387889,-1.13693219889121,0.0871560131028045,-13.0447935651915,6.80410387706381e-39,5.72673790945537e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"F46B3.5",861.893650782887,-3.76129158381746,0.288871666701734,-13.0206317108319,9.33950424039825e-39,7.82650455345373e-37,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F53C3.12",305.664343967544,1.19543100478325,0.0918788858655929,13.0109436299872,1.06024697496565e-38,8.84640701103378e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"ZK265.7",248.122533883219,-1.80672859181069,0.138882354106929,-13.0090579428085,1.08673517056554e-38,9.02833348167254e-37,"both","FDR<0.05 & 
log2(FC)>=1"
"F08D12.3",323.389479469366,1.81909070921822,0.140021365401154,12.9915224294993,1.36680794350565e-38,1.1306376095763e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"R102.11",104.546598339767,-2.25800431784472,0.173881777468336,-12.9858594196617,1.47176757590715e-38,1.21225847256558e-36,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C03F11.4",188.296465157424,-1.54977527121113,0.11950555504988,-12.9682278833337,1.85264124766156e-38,1.51948116627357e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"F44B9.1",1155.91680646263,-1.56469853209926,0.120701256767032,-12.9633988411513,1.97307437276687e-38,1.61139980765715e-36,NA,"FDR<0.05 & 
log2(FC)>=1"
"Y38A10A.2",450.589745823998,-2.98432305013735,0.230573881774663,-12.9430229788727,2.57302071452773e-38,2.0925063819328e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"C56G7.1",2804.24339011338,-0.717409740539122,0.0556097129052602,-12.9007992140032,4.454531606348e-38,3.6074219403677e-36,"both","FDR<0.05"
"B0212.1",91.3171699179428,-2.20321227996347,0.171002279684904,-12.8841105745678,5.53094546553571e-38,4.46039510053285e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"C32E8.8",782.543522029986,-0.944468741575894,0.0733952458825024,-12.8682550241453,6.79192697758633e-38,5.45448335691662e-36,"both","FDR<0.05"
"W05B5.3",279.645030802156,2.29920352619352,0.178728873223771,12.8641975116963,7.15814760121833e-38,5.72473596953868e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"BE10.2",720.211183399933,-2.35521916534585,0.183188577923599,-12.8568014012758,7.87692229969374e-38,6.27354547125195e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"R05G9R.1",107.883508489036,-2.46485269339866,0.19174753142804,-12.8546775806795,8.0962727672295e-38,6.421710342205e-36,"both","FDR<0.05 & 
log2(FC)>=1"
"W05E7.1",1226.12946223187,2.87948061493888,0.22419115036087,12.8438638648489,9.31088223592313e-38,7.35483377931075e-36,NA,"FDR<0.05 & 
log2(FC)>=1"
"C34G6.2",4418.64691306248,1.89742950966416,0.147770382048643,12.840391175544,9.73811724476965e-38,7.66091721533429e-36,NA,"FDR<0.05 & 
log2(FC)>=1"
"F41F3.8",151.419944925914,-2.3613863921442,0.184201023517984,-12.8196160208287,1.2732951876871e-37,9.97621603556143e-36,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"F44F4.4",943.837515630169,2.97264657099796,0.232079070026531,12.8087662995983,1.46444343399301e-37,1.14274019217738e-35,NA,"FDR<0.05 & 
log2(FC)>=1"
"R09A8.4",845.252143762168,-3.60128898616688,0.28134236247249,-12.8003794185777,1.63152135379704e-37,1.2679815553663e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"F13A7.12",152.389150923323,-3.45827315414009,0.270403617408146,-12.7893006287715,1.88159510860927e-37,1.45646040655964e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"W08A12.1",1172.70893903589,-0.69143629864736,0.0541706950460028,-12.7640285593563,2.60378745241167e-37,2.0074159743113e-35,NA,"FDR<0.05"
"Y37D8A.16",719.77923881818,-1.23434586170601,0.0968101731074639,-12.7501668686805,3.11078674184934e-37,2.38873719770534e-35,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"W03C9.6",304.335964165842,-1.08013836173501,0.0847381539902555,-12.7467771112788,3.2490174013661e-37,2.48498259499723e-35,NA,"FDR<0.05 & 
log2(FC)>=1"
"F54A5.1",375.946734594874,1.76811552189365,0.138918583728584,12.7277105369009,4.14825276718226e-37,3.16021438081703e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"F13D12.3",541.776439997695,1.92978333183636,0.151762611005784,12.7158021270655,4.8312631478372e-37,3.66605377603993e-35,NA,"FDR<0.05 & 
log2(FC)>=1"
"K11H12.7",739.658425582836,1.33615899343382,0.105091377684698,12.7142589893783,4.92758447735033e-37,3.72448091044903e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"F57B9.9",2425.16736187776,-2.95564196027273,0.232675441034672,-12.7028531551479,5.70126052792479e-37,4.29242560215712e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"T28F2.4",585.119955904295,-1.06051763032805,0.083631894455479,-12.6807797100975,7.55762995702835e-37,5.66792839656671e-35,NA,"FDR<0.05 & 
log2(FC)>=1"
"F23H12.9",947.364709555902,3.64941559383315,0.287890352176034,12.6764081055473,7.99106531355708e-37,5.96975941292632e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"K01D12.14",131.879322450074,2.96753895431553,0.234343212805327,12.6632169918261,9.45441265144959e-37,7.03568916772353e-35,"both","FDR<0.05 & 
log2(FC)>=1"
"C17H12.4",435.285767794517,-0.921029560362865,0.0727485828990013,-12.6604467559396,9.79403943018578e-37,7.26039676836157e-35,NA,"FDR<0.05"
"F09C3.2",284.909129828362,1.30512324851111,0.103226774933881,12.643262848685,1.21888796027406e-36,9.00109063077478e-35,NA,"FDR<0.05 & 
log2(FC)>=1"
"T01C8.2",457.336467931636,1.08503989483818,0.0859512893656391,12.6238931707283,1.55918278235581e-36,1.14701102851625e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"F59C12.1",150.888603332331,-1.46548641956858,0.116320541622318,-12.5986897853939,2.14681031883132e-36,1.57329361540513e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"D1046.5",405.70137768522,-0.96205065809607,0.0763902353623126,-12.5938957189115,2.28130254927324e-36,1.66552368692017e-34,NA,"FDR<0.05"
"K08A8.2",278.770065658261,-1.20616542277695,0.095815567697696,-12.5884076226786,2.44557082481273e-36,1.77871441801663e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"ZK829.3",102.541957927932,-3.01657439003665,0.239691042959386,-12.5852612295896,2.54499479588791e-36,1.84406878556179e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"T01B6.1",294.979623868302,-1.83166805144377,0.145604156131612,-12.5797786279405,2.72793235470514e-36,1.96921978294333e-34,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F21C10.8",511.706283730944,4.02103183615797,0.320149161223871,12.5598699705672,3.50908974398475e-36,2.52366401961053e-34,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C42D4.13",202.710298162992,-2.74689998569657,0.219385429136222,-12.5208861705713,5.73907813022541e-36,4.11208148260092e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"F32D8.3",106.782081662794,-2.31617022795439,0.18502106077546,-12.5184139483736,5.92064250482074e-36,4.22646161621907e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"C42D4.1",6604.50310841827,1.54600743507577,0.123637653989144,12.5043413975771,7.06831994410178e-36,5.02711433957999e-34,NA,"FDR<0.05 & 
log2(FC)>=1"
"F29B9.9",1364.04416893009,-2.33645939993551,0.186897128035658,-12.5013124839978,7.34288675228359e-36,5.20319114939389e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"Y43C5A.3",259.775599050877,3.11307744635544,0.24903519225786,12.5005523039975,7.41344371342317e-36,5.23394557261972e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"T06D8.3",242.770098516446,-1.72800559669273,0.138259808645613,-12.4982495898135,7.63131027739352e-36,5.36809760169645e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"C11E4.2",255.352478179221,3.21810294251022,0.257713866767846,12.4871159742799,8.77782297652224e-36,6.15213672907235e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"F38A6.4",190.816638045128,-1.61546169552464,0.129477023390998,-12.4768213943738,9.98954995060897e-36,6.9760357155086e-34,"both","FDR<0.05 & 
log2(FC)>=1"
"F23F1.7",124.173094353899,2.31851336372311,0.186359727809349,12.4410643381869,1.56405799237286e-35,1.08585930262221e-33,NA,"FDR<0.05 & 
log2(FC)>=1"
"F49E12.12",197.535021186664,-2.23038647671107,0.179277752194794,-12.4409551626219,1.56619739612418e-35,1.08585930262221e-33,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"Y74E4A.1",904.290747914111,-2.16306919160712,0.174343546117804,-12.4069358446199,2.3964982727334e-35,1.65555941608113e-33,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F32D8.7",680.14250139072,-2.10629895285444,0.170435084360076,-12.3583648329383,4.38995690960581e-35,3.02185819556223e-33,"both","FDR<0.05 & 
log2(FC)>=1"
"Y4C6B.2",299.645054281085,3.30858938057695,0.267981311042469,12.346343734592,5.09759623714388e-35,3.49647935497192e-33,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F57B10.3",5655.53610883269,0.557284224083654,0.0451402308390511,12.3456219369074,5.14352234272123e-35,3.51546984516344e-33,"both","FDR<0.05"
"F43C9.1",216.467801834629,-1.45967425551954,0.118333000580294,-12.3353100856181,5.84634195190388e-35,3.9817100629327e-33,NA,"FDR<0.05 & 
log2(FC)>=1"
"F53B1.4",2741.1742439278,-3.4450558542179,0.279919387917276,-12.3073141873117,8.27306883401264e-35,5.61461720798449e-33,"both","FDR<0.05 & 
log2(FC)>=1"
"B0399.2",140.644569452385,-2.11476906090901,0.171964442118296,-12.2977112876291,9.31770068632105e-35,6.30138115888252e-33,"both","FDR<0.05 & 
log2(FC)>=1"
"Y51A2D.21",91.2112200841951,2.7745829772331,0.226630246802378,12.242774370945,1.83645993332719e-34,1.23761988653665e-32,NA,"FDR<0.05 & 
log2(FC)>=1"
"K10B3.7",12790.3053443568,0.766538572791156,0.0628458326111453,12.1971265387487,3.21987037907131e-34,2.16236173122719e-32,"both","FDR<0.05"
"C37A5.8",134.442357780672,6.07651307588953,0.498906273654385,12.1796686006378,3.98899400655124e-34,2.66957883618988e-32,NA,"FDR<0.05 & 
log2(FC)>=1"
"Y46G5A.10",860.915790167554,-4.49755375361629,0.370528062282189,-12.138227064138,6.62458844033475e-34,4.41807327332221e-32,"both","FDR<0.05 & 
log2(FC)>=1"
"D1014.7",661.463472410464,-6.26397183229144,0.516625854963494,-12.1247741902776,7.8075103399211e-34,5.18903290660825e-32,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"Y57G11A.1",2689.63764709837,-0.825878978926258,0.0682116276767063,-12.1075981772575,9.62720388178235e-34,6.37645112087536e-32,"spt-16_N2","FDR<0.05"
"T28C6.6",398.850239679569,2.18413940049365,0.180449853444163,12.1038579904943,1.00761917962442e-33,6.65097673564423e-32,"both","FDR<0.05 & 
log2(FC)>=1"
